Volume,Weight,CO2,Car_BMW,Car_Fiat,Car_Ford,Car_Honda,Car_Hundai,Car_Hyundai,Car_Mazda,Car_Mercedes,Car_Mini,Car_Mitsubishi,Car_Opel,Car_Skoda,Car_Suzuki,Car_Toyoty,Car_VW,Car_Volvo,Model_216,Model_3,Model_5,Model_500,Model_A-Class,Model_A1,Model_A4,Model_A6,Model_Astra,Model_Aygo,Model_B-Max,Model_C-Class,Model_CLA,Model_Citigo,Model_Civic,Model_Cooper,Model_E-Class,Model_Fabia,Model_Fiesta,Model_Focus,Model_I20,Model_I30,Model_Insignia,Model_Mondeo,Model_Octavia,Model_Rapid,Model_S60,Model_SLK,Model_Space Star,Model_Swift,Model_Up!,Model_V70,Model_XC70,Model_Zafira
-1.3326337512854176,-1.3080389215175434,-0.4119253752149736,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.8111683703476456,-1.2661518896952417,-0.13982787966012808,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-1.5933664417543039,-0.7551301014631612,-0.4119253752149736,-0.3015113445777636,-0.16903085094570333,2.4899799195977463,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,4.123105625617661,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,-0.16871165595093757,-1.0921691141020873,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,0.14125237953409492,-0.684022870769819,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,0.1580071922630156,-0.684022870769819,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,3.3166247903553994,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,0.3046118036410715,-0.4119253752149736,3.3166247903553994,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
1.5354258438723292,-0.05142796684849284,0.2683183636721402,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,-0.7258091791875501,0.2683183636721402,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,2.82842712474619,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
1.013960462934557,0.14962978589855527,0.40436711144956294,-0.3015113445777636,-0.16903085094570333,2.4899799195977463,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,1.2219378005494785,-1.0921691141020873,-0.3015113445777636,-0.16903085094570333,2.4899799195977463,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
1.013960462934557,0.5685001041215721,-0.4119253752149736,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,3.3166247903553994,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
1.2746931534034431,0.3046118036410715,-0.4119253752149736,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,2.4899799195977463,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
-0.028970298940987276,0.51404696275258,-0.4119253752149736,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,2.82842712474619,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
1.013960462934557,0.51404696275258,-0.4119253752149736,-0.3015113445777636,-0.16903085094570333,-0.40160966445124935,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.40160966445124946,-0.16903085094570333,-0.16903085094570333,-0.3015113445777636,-0.35355339059327373,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,3.3166247903553994,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.24253562503633297,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,5.916079783099617,-0.1690308509457033,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.16903085094570333,-0.1690308509457033
